t_us,t_s,t_rel,ax,ay,az,gx,gy,gz
63721582175,63721.582175,2.213307,1.000,0.040,0.320,24.240,-64.430,8.400
63721588386,63721.588386,2.219518,1.010,0.040,0.290,23.040,-63.620,8.810
63721595512,63721.595512,2.226644,1.010,0.040,0.300,23.070,-67.470,8.690
63721602495,63721.602495,2.233627,0.990,0.030,0.300,23.650,-74.670,8.210
63721609706,63721.609706,2.240838,0.980,0.030,0.280,24.110,-83.330,8.610
63721617221,63721.617221,2.248353,0.970,-0.000,0.290,23.680,-94.120,10.720
63721625154,63721.625154,2.256286,1.010,0.020,0.290,23.600,-99.210,12.630
63721631456,63721.631456,2.262588,1.040,0.020,0.290,23.760,-101.110,12.980
63721638161,63721.638161,2.269293,1.080,0.020,0.300,24.320,-95.760,12.210
63721644154,63721.644154,2.275286,1.080,0.030,0.300,23.950,-87.890,12.060
63721651293,63721.651293,2.282425,1.070,0.030,0.270,21.100,-75.880,13.760
63721657134,63721.657134,2.288266,1.060,0.020,0.230,18.320,-65.980,16.080
63721663149,63721.663149,2.294281,1.030,0.020,0.210,16.560,-56.780,17.660
63721669119,63721.669119,2.300251,1.010,0.020,0.200,16.370,-48.750,18.340
63721675113,63721.675113,2.306245,0.980,0.010,0.210,16.840,-41.530,18.460
63721681112,63721.681112,2.312244,0.970,0.000,0.180,17.400,-36.030,18.210
63721717415,63721.717415,2.348547,0.940,0.000,0.140,16.050,-35.080,4.900
63721724191,63721.724191,2.355323,0.960,-0.000,0.140,15.920,-37.150,3.130
63721730161,63721.730161,2.361293,0.980,-0.010,0.150,15.570,-37.420,2.630
63721737163,63721.737163,2.368295,0.990,-0.020,0.140,15.050,-35.860,3.650
63721743346,63721.743346,2.374478,1.000,-0.010,0.140,14.840,-34.000,5.080
63721750345,63721.750345,2.381477,0.990,-0.020,0.140,14.920,-32.050,6.180
63721756137,63721.756137,2.387269,0.980,-0.010,0.140,14.610,-31.010,6.600
63721762105,63721.762105,2.393237,0.980,-0.010,0.130,13.820,-29.250,6.560
63721768107,63721.768107,2.399239,0.980,-0.010,0.130,12.870,-27.220,6.470
63721774128,63721.774128,2.405260,0.990,-0.010,0.130,12.440,-24.950,5.660
63721793140,63721.793140,2.424272,0.990,0.000,0.100,12.060,-15.600,2.090
63721800967,63721.800967,2.432099,0.990,-0.000,0.100,11.390,-11.040,1.880
63721810491,63721.810491,2.441623,0.980,0.010,0.100,10.840,-4.840,2.430
63721817164,63721.817164,2.448296,1.000,-0.000,0.100,11.850,-2.900,2.370
63721823169,63721.823169,2.454301,1.010,0.000,0.100,13.390,-3.690,2.560
63721829166,63721.829166,2.460298,1.010,0.010,0.110,14.260,-6.700,2.430
63721835179,63721.835179,2.466311,1.020,0.010,0.100,14.230,-11.390,2.660
63721842160,63721.842160,2.473292,1.020,-0.000,0.100,13.740,-17.850,2.870
63721848290,63721.848290,2.479422,1.020,0.000,0.120,12.950,-23.160,2.890
63721854153,63721.854153,2.485285,1.030,-0.010,0.130,12.290,-26.000,2.920
63721860145,63721.860145,2.491277,1.020,-0.010,0.120,12.240,-27.440,2.810
63721922206,63721.922206,2.553338,0.960,-0.000,0.100,11.820,-6.690,2.990
63721929174,63721.929174,2.560306,0.970,-0.000,0.090,10.110,-4.840,0.950
63721935148,63721.935148,2.566280,0.970,-0.010,0.070,8.700,-2.840,-0.270
63721942272,63721.942272,2.573404,0.970,-0.010,0.070,8.440,0.170,-1.970
63721948119,63721.948119,2.579251,0.970,-0.000,0.060,7.980,2.980,-3.630
63721954116,63721.954116,2.585248,0.980,-0.010,0.060,7.420,5.800,-4.260
63721960124,63721.960124,2.591256,0.980,0.000,0.070,7.440,8.260,-5.280
63721966127,63721.966127,2.597259,0.990,-0.010,0.070,7.770,10.520,-5.880
63721985228,63721.985228,2.616360,1.010,0.010,0.100,6.210,18.850,-6.210
63722014311,63722.014311,2.645443,0.970,-0.010,0.070,2.400,10.240,1.160
63722021185,63722.021185,2.652317,1.000,0.010,0.100,1.850,8.170,0.290
63722029174,63722.029174,2.660306,1.020,0.020,0.100,2.720,7.220,-1.540
63722035963,63722.035963,2.667095,1.030,0.010,0.090,3.910,6.560,-1.860
63722042307,63722.042307,2.673439,1.040,0.020,0.090,5.440,5.950,-1.890
63722049475,63722.049475,2.680607,1.010,0.030,0.090,7.570,4.530,-2.240
63722056193,63722.056193,2.687325,1.010,0.020,0.090,9.530,2.640,-1.880
63722062145,63722.062145,2.693277,1.020,-0.000,0.090,10.980,1.400,-0.020
63722070271,63722.070271,2.701403,1.020,0.010,0.100,13.080,-0.490,1.510
63722077158,63722.077158,2.708290,1.000,0.000,0.090,14.840,-2.410,1.730
63722083245,63722.083245,2.714377,1.000,-0.000,0.090,15.730,-4.230,2.260
63722090389,63722.090389,2.721521,1.010,0.010,0.110,15.620,-4.580,2.760
63722097180,63722.097180,2.728312,1.020,-0.010,0.120,14.660,-3.650,3.070
63722103356,63722.103356,2.734488,1.030,-0.010,0.140,13.220,-0.690,3.450
63722112002,63722.112002,2.743134,1.030,0.000,0.120,10.990,3.390,3.660
63722118345,63722.118345,2.749477,1.020,-0.000,0.110,9.340,6.920,4.320
63722127230,63722.127230,2.758362,1.010,0.010,0.090,10.060,10.670,4.150
63722134191,63722.134191,2.765323,1.010,0.000,0.090,11.160,12.720,3.920
63722142182,63722.142182,2.773314,0.990,0.010,0.090,11.280,13.160,4.120
63722148161,63722.148161,2.779293,0.990,0.010,0.100,11.420,13.040,4.050
63722154290,63722.154290,2.785422,0.990,-0.000,0.100,11.570,12.210,3.630
63722161236,63722.161236,2.792368,0.980,0.000,0.110,11.470,10.790,3.270
63722167153,63722.167153,2.798285,0.980,0.000,0.090,11.040,9.920,2.470
63722175432,63722.175432,2.806564,0.990,-0.000,0.100,10.600,9.220,1.390
63722184187,63722.184187,2.815319,0.980,-0.010,0.090,12.090,7.880,0.320
63722190155,63722.190155,2.821287,0.990,-0.010,0.090,13.920,5.270,0.030
63722196172,63722.196172,2.827304,0.980,-0.010,0.080,14.350,1.660,0.750
63722202414,63722.202414,2.833546,1.000,-0.000,0.090,14.150,-1.620,1.590
63722209243,63722.209243,2.840375,1.010,-0.010,0.110,13.920,-3.620,2.090
63722218498,63722.218498,2.849630,1.010,-0.000,0.130,13.770,-4.440,1.190
63722227197,63722.227197,2.858329,1.000,-0.000,0.140,12.270,-3.920,-0.310
63722234209,63722.234209,2.865341,1.000,-0.000,0.120,10.460,-3.040,-1.070
63722241168,63722.241168,2.872300,1.000,0.000,0.120,9.940,-2.080,-1.340
63722247263,63722.247263,2.878395,1.010,0.010,0.110,10.470,-0.600,-1.340
63722253137,63722.253137,2.884269,1.020,0.000,0.090,12.000,0.500,-0.500
63722260147,63722.260147,2.891279,1.010,0.010,0.080,14.060,1.570,1.280
63722267500,63722.267500,2.898632,1.020,0.020,0.100,14.980,3.150,2.990
63722274462,63722.274462,2.905594,1.020,0.010,0.100,15.420,4.560,3.300
63722281331,63722.281331,2.912463,1.010,-0.010,0.100,15.820,5.270,2.260
63722287281,63722.287281,2.918413,1.000,-0.010,0.100,15.160,5.570,1.510
63722294786,63722.294786,2.925918,1.010,-0.000,0.100,14.140,5.910,1.040
63722304191,63722.304191,2.935323,0.990,-0.000,0.110,12.660,7.420,-0.310
63722310163,63722.310163,2.941295,0.980,-0.000,0.100,12.400,8.180,-0.690
63722317218,63722.317218,2.948350,0.960,-0.020,0.070,12.670,7.690,-2.230
63722325131,63722.325131,2.956263,0.980,-0.020,0.070,12.990,4.370,-2.180
63722331182,63722.331182,2.962314,0.980,-0.020,0.090,13.790,0.610,-1.510
63722338807,63722.338807,2.969939,0.990,-0.010,0.100,14.700,-3.690,-0.520
63722345918,63722.345918,2.977050,1.000,-0.020,0.110,15.050,-6.290,0.850
63722352152,63722.352152,2.983284,1.010,0.000,0.130,14.580,-7.240,1.890
63722358139,63722.358139,2.989271,1.030,0.010,0.120,13.470,-7.280,1.360
63722364134,63722.364134,2.995266,1.030,0.010,0.130,12.000,-6.700,0.920
63722370106,63722.370106,3.001238,1.030,0.020,0.120,11.150,-5.980,-0.290
63722376125,63722.376125,3.007257,1.040,0.020,0.120,11.020,-4.890,-1.020
63722382441,63722.382441,3.013573,1.030,0.020,0.110,11.650,-3.800,-0.900
63722388566,63722.388566,3.019698,1.020,0.010,0.100,11.950,-2.760,-0.080
63722395140,63722.395140,3.026272,1.020,0.010,0.120,12.400,-1.600,1.740
63722401182,63722.401182,3.032314,1.030,0.000,0.110,12.760,-0.440,3.630
63722407285,63722.407285,3.038417,1.020,0.010,0.110,12.930,0.960,4.560
63722414204,63722.414204,3.045336,1.030,0.010,0.110,12.720,2.290,4.640
63722421161,63722.421161,3.052293,1.030,0.010,0.120,12.170,3.660,4.030
63722432270,63722.432270,3.063402,1.010,-0.000,0.110,10.730,5.540,3.690
63722439158,63722.439158,3.070290,1.000,-0.010,0.100,9.850,6.320,4.170
63722445160,63722.445160,3.076292,0.990,-0.020,0.100,8.960,6.670,5.220
63722452600,63722.452600,3.083732,0.990,-0.000,0.100,8.380,6.120,6.170
63722459128,63722.459128,3.090260,0.970,-0.000,0.090,8.600,5.280,5.980
63722465137,63722.465137,3.096269,0.970,-0.010,0.100,8.810,4.260,5.680
63722471109,63722.471109,3.102241,0.960,-0.010,0.090,9.080,2.900,5.330
63722477343,63722.477343,3.108475,0.960,-0.010,0.080,9.890,0.960,4.560
63722483206,63722.483206,3.114338,0.960,-0.010,0.080,9.820,-0.730,4.120
63722489159,63722.489159,3.120291,0.980,-0.010,0.090,9.680,-1.630,3.330
63722496571,63722.496571,3.127703,0.990,-0.010,0.100,9.540,-1.110,2.060
63722503157,63722.503157,3.134289,0.990,-0.010,0.110,9.830,0.750,0.790
63722509150,63722.509150,3.140282,1.000,-0.010,0.100,9.660,2.580,-0.240
63722515783,63722.515783,3.146915,1.000,-0.010,0.120,9.070,4.660,-0.950
63722522590,63722.522590,3.153722,1.010,-0.010,0.120,7.360,7.450,-1.040
63722529433,63722.529433,3.160565,1.000,-0.020,0.110,6.050,9.920,-0.320
63722539190,63722.539190,3.170322,0.990,-0.010,0.120,2.930,12.870,0.870
63722545288,63722.545288,3.176420,0.990,-0.010,0.130,1.330,14.660,0.960
63722551145,63722.551145,3.182277,0.990,-0.010,0.120,0.780,15.850,0.850
63722557146,63722.557146,3.188278,1.000,0.000,0.120,1.180,16.470,0.320
63722563167,63722.563167,3.194299,0.990,-0.000,0.130,0.400,17.010,1.010
63722570940,63722.570940,3.202072,0.980,-0.010,0.120,0.320,17.210,2.030
63722580941,63722.580941,3.212073,0.990,0.000,0.130,1.160,17.470,2.460
63722587172,63722.587172,3.218304,1.000,-0.010,0.110,1.470,17.020,2.490
63722593169,63722.593169,3.224301,1.010,-0.000,0.110,2.290,15.820,2.110
63722599267,63722.599267,3.230399,1.030,0.010,0.100,2.820,14.720,1.340
63722605162,63722.605162,3.236294,1.030,-0.000,0.110,3.630,13.680,0.810
63722612753,63722.612753,3.243885,1.030,-0.020,0.110,2.900,12.170,1.600
63722621292,63722.621292,3.252424,1.020,-0.040,0.130,-1.620,10.810,4.020
63722627193,63722.627193,3.258325,1.020,-0.040,0.140,-6.400,11.360,6.660
63722633394,63722.633394,3.264526,1.010,-0.020,0.140,-11.480,12.120,9.050
63722640818,63722.640818,3.271950,1.010,-0.010,0.140,-13.920,12.990,9.210
63722647307,63722.647307,3.278439,1.010,0.010,0.140,-13.210,13.820,8.270
63722653233,63722.653233,3.284365,1.000,0.030,0.120,-9.560,14.150,4.900
63722663296,63722.663296,3.294428,0.980,0.000,0.090,-4.380,12.750,1.860
63722670159,63722.670159,3.301291,0.960,-0.000,0.100,-2.610,10.410,1.890
63722676137,63722.676137,3.307269,0.970,-0.000,0.110,-2.090,8.270,3.110
63722682130,63722.682130,3.313262,0.970,0.000,0.120,-2.110,6.340,3.850
63722688128,63722.688128,3.319260,0.980,-0.010,0.130,-2.600,5.180,4.930
63722694353,63722.694353,3.325485,0.980,0.000,0.120,-3.560,4.520,4.890
63722700166,63722.700166,3.331298,0.990,0.000,0.130,-3.560,5.100,3.800
63722706118,63722.706118,3.337250,0.990,-0.010,0.150,-1.980,7.040,1.590
63722729466,63722.729466,3.360598,1.010,-0.030,0.130,-8.110,20.410,-0.400
63722736500,63722.736500,3.367632,1.020,-0.030,0.140,-10.920,22.930,-2.810
63722743402,63722.743402,3.374534,1.020,-0.020,0.130,-11.250,23.440,-6.440
63722749173,63722.749173,3.380305,1.000,-0.010,0.130,-10.890,22.930,-8.840
63722756324,63722.756324,3.387456,0.980,-0.000,0.160,-9.890,21.560,-10.990
63722763141,63722.763141,3.394273,0.970,-0.040,0.160,-9.470,20.520,-10.310
63722769155,63722.769155,3.400287,0.980,-0.040,0.180,-10.270,20.270,-6.840
63722775173,63722.775173,3.406305,0.970,-0.030,0.160,-12.790,19.730,-2.260
63722783778,63722.783778,3.414910,0.980,-0.010,0.160,-15.390,19.150,0.930
63722790138,63722.790138,3.421270,0.980,-0.010,0.170,-14.630,19.160,0.810
63722797165,63722.797165,3.428297,0.980,0.010,0.150,-13.880,19.100,0.730
63722805166,63722.805166,3.436298,0.990,0.030,0.150,-12.820,17.730,-1.110
63722811161,63722.811161,3.442293,0.990,0.010,0.150,-11.880,17.370,-1.500
63722817766,63722.817766,3.448898,1.000,-0.010,0.140,-10.960,17.040,-0.580
63722824740,63722.824740,3.455872,0.980,0.000,0.120,-11.500,17.180,0.690
63722831557,63722.831557,3.462689,1.000,0.010,0.150,-13.600,18.430,2.500
63722840124,63722.840124,3.471256,1.040,0.010,0.180,-10.900,23.540,-0.110
63722847196,63722.847196,3.478328,1.030,-0.040,0.170,-9.650,30.520,-3.010
63722857181,63722.857181,3.488313,1.010,-0.020,0.160,-17.420,36.520,-4.660
63722863136,63722.863136,3.494268,1.000,-0.000,0.180,-22.530,37.590,-5.740
63722869149,63722.869149,3.500281,1.010,0.000,0.200,-23.890,37.940,-9.210
63722876591,63722.876591,3.507723,0.990,-0.040,0.210,-22.440,37.220,-11.510
63722885550,63722.885550,3.516682,0.980,-0.030,0.220,-20.290,35.570,-11.530
63722892892,63722.892892,3.524024,0.980,-0.010,0.200,-21.370,33.500,-8.810
63722900173,63722.900173,3.531305,0.990,0.010,0.210,-22.520,32.580,-6.210
63722906164,63722.906164,3.537296,1.020,0.020,0.220,-20.820,33.040,-4.950
63722912173,63722.912173,3.543305,1.020,0.030,0.210,-17.820,34.080,-4.660
63722918450,63722.918450,3.549582,1.010,0.030,0.200,-14.850,35.070,-4.990
63722925231,63722.925231,3.556363,0.980,0.050,0.160,-12.670,35.310,-5.450
63722934220,63722.934220,3.565352,1.000,0.050,0.160,-9.940,35.820,-7.280
63722943183,63722.943183,3.574315,0.980,-0.000,0.220,-11.110,38.820,-5.240
63722950269,63722.950269,3.581401,1.000,0.030,0.290,-13.590,44.430,-5.250
63722957169,63722.957169,3.588301,1.020,-0.000,0.270,-15.450,51.300,-3.370
63722963143,63722.963143,3.594275,1.020,-0.060,0.340,-19.470,58.350,1.010
63722969196,63722.969196,3.600328,1.010,-0.040,0.330,-23.530,64.960,1.400
63722975188,63722.975188,3.606320,1.010,-0.050,0.330,-28.660,69.850,1.240
63722982994,63722.982994,3.614126,1.000,-0.020,0.310,-34.210,74.470,-0.320
63722991170,63722.991170,3.622302,0.970,-0.060,0.310,-38.030,78.750,-6.550
63722997165,63722.997165,3.628297,0.920,-0.110,0.310,-45.880,80.140,-3.250
63723003178,63723.003178,3.634310,0.860,-0.080,0.270,-58.200,79.510,5.540
63723010182,63723.010182,3.641314,0.830,-0.020,0.190,-71.330,74.020,17.690
63723017201,63723.017201,3.648333,0.890,0.070,0.230,-78.140,67.280,26.370
63723025192,63723.025192,3.656324,0.930,0.020,0.240,-71.270,59.330,30.920
63723032699,63723.032699,3.663831,0.940,0.030,0.270,-59.560,52.660,31.570
63723040288,63723.040288,3.671420,0.960,0.020,0.300,-45.560,46.340,29.970
63723047689,63723.047689,3.678821,0.940,-0.010,0.340,-42.840,42.890,32.380
63723054167,63723.054167,3.685299,0.940,-0.050,0.340,-47.620,42.150,37.180
63723060163,63723.060163,3.691295,0.920,-0.050,0.330,-56.820,45.300,41.450
63723067284,63723.067284,3.698416,0.960,-0.090,0.340,-75.310,51.480,50.050
63723074168,63723.074168,3.705300,0.990,-0.120,0.370,-94.960,59.920,59.890
63723080134,63723.080134,3.711266,1.010,-0.120,0.410,-104.370,68.840,62.340
63723086105,63723.086105,3.717237,1.020,-0.130,0.450,-107.630,80.180,61.920
63723092478,63723.092478,3.723610,1.020,-0.160,0.510,-106.920,93.330,60.410
63723098686,63723.098686,3.729818,1.010,-0.140,0.530,-101.730,107.400,58.630
63723105174,63723.105174,3.736306,1.010,-0.100,0.500,-92.210,119.530,55.360
63723113292,63723.113292,3.744424,1.010,-0.040,0.460,-73.730,126.930,47.180
63723120158,63723.120158,3.751290,0.990,-0.020,0.400,-61.820,127.110,41.070
63723126176,63723.126176,3.757308,0.980,-0.010,0.400,-49.760,124.210,34.320
63723133213,63723.133213,3.764345,0.960,-0.030,0.450,-34.260,118.490,26.410
63723140193,63723.140193,3.771325,0.930,-0.080,0.450,-18.260,111.420,19.860
63723146682,63723.146682,3.777814,0.880,-0.080,0.420,-6.790,103.470,15.180
63723153179,63723.153179,3.784311,0.860,-0.060,0.410,2.320,95.070,10.170
63723159152,63723.159152,3.790284,0.840,-0.050,0.410,11.800,86.640,2.840
63723165459,63723.165459,3.796591,0.840,-0.090,0.410,21.190,78.240,-4.150
63723172160,63723.172160,3.803292,0.850,-0.070,0.420,26.460,70.430,-7.830
63723178136,63723.178136,3.809268,0.880,-0.070,0.430,27.010,65.180,-8.810
63723184246,63723.184246,3.815378,0.890,-0.090,0.480,23.340,63.330,-7.950
63723192355,63723.192355,3.823487,0.940,-0.130,0.560,14.110,69.470,-3.510
63723200720,63723.200720,3.831852,1.010,-0.170,0.630,8.120,82.950,-2.410
63723207592,63723.207592,3.838724,1.120,-0.160,0.680,6.530,101.370,-4.630
63723214174,63723.214174,3.845306,1.120,-0.160,0.700,6.960,117.500,-7.040
63723220138,63723.220138,3.851270,1.090,-0.140,0.670,8.630,129.540,-9.630
63723226173,63723.226173,3.857305,1.030,-0.140,0.630,11.300,137.270,-10.750
63723232362,63723.232362,3.863494,0.960,-0.160,0.600,11.500,140.980,-8.640
63723239224,63723.239224,3.870356,0.880,-0.140,0.580,9.190,140.180,-4.140
63723249295,63723.249295,3.880427,0.830,-0.100,0.570,3.070,131.390,-1.500
63723256530,63723.256530,3.887662,0.800,-0.130,0.590,6.230,120.230,-3.500
63723263608,63723.263608,3.894740,0.750,-0.110,0.590,12.700,106.200,-6.840
63723270161,63723.270161,3.901293,0.720,-0.100,0.620,18.030,90.920,-9.650
63723276169,63723.276169,3.907301,0.700,-0.100,0.610,19.660,77.040,-10.780
63723282158,63723.282158,3.913290,0.710,-0.110,0.590,18.670,63.280,-11.010
63723288111,63723.288111,3.919243,0.730,-0.090,0.610,16.580,51.130,-10.890
63723294111,63723.294111,3.925243,0.770,-0.090,0.630,13.600,42.370,-11.330
63723300167,63723.300167,3.931299,0.810,-0.070,0.670,12.580,37.540,-13.830
63723306168,63723.306168,3.937300,0.830,-0.120,0.700,15.510,36.240,-16.870
63723312201,63723.312201,3.943333,0.860,-0.130,0.750,18.820,38.890,-18.320
63723318171,63723.318171,3.949303,0.900,-0.150,0.780,18.670,45.340,-18.120
63723324163,63723.324163,3.955295,0.950,-0.110,0.760,13.590,55.150,-16.530
63723330170,63723.330170,3.961302,0.970,-0.110,0.760,10.030,65.560,-16.670
63723336433,63723.336433,3.967565,0.960,-0.110,0.790,8.840,75.180,-17.500
63723343208,63723.343208,3.974340,0.910,-0.110,0.800,7.450,84.380,-16.310
63723350176,63723.350176,3.981308,0.860,-0.130,0.790,8.960,90.240,-15.370
63723356168,63723.356168,3.987300,0.790,-0.150,0.800,13.370,91.450,-13.300
63723363164,63723.363164,3.994296,0.720,-0.170,0.750,20.380,87.890,-10.520
63723369167,63723.369167,4.000299,0.680,-0.120,0.730,23.470,81.660,-8.340
63723375170,63723.375170,4.006302,0.650,-0.100,0.680,22.980,72.550,-6.370
63723381140,63723.381140,4.012272,0.630,-0.070,0.670,19.980,61.800,-6.000
63723387112,63723.387112,4.018244,0.630,-0.060,0.670,16.780,49.190,-6.310
63723393115,63723.393115,4.024247,0.620,-0.070,0.680,14.200,35.480,-6.600
63723399374,63723.399374,4.030506,0.630,-0.070,0.690,11.220,22.020,-6.760
63723407182,63723.407182,4.038314,0.680,-0.050,0.700,4.090,8.030,-7.360
63723413159,63723.413159,4.044291,0.680,-0.060,0.730,-1.690,1.970,-6.370
63723419173,63723.419173,4.050305,0.740,-0.100,0.770,-5.450,2.050,-2.120
63723425161,63723.425161,4.056293,0.820,-0.110,0.830,-3.540,8.270,-1.510
63723432214,63723.432214,4.063346,0.890,-0.110,0.880,0.290,21.710,-2.000
63723439006,63723.439006,4.070138,0.910,-0.110,0.860,2.210,35.710,-1.760
63723445215,63723.445215,4.076347,0.900,-0.120,0.860,3.240,51.920,-0.790
63723451174,63723.451174,4.082306,0.870,-0.120,0.850,4.120,61.970,-0.670
63723457174,63723.457174,4.088306,0.830,-0.110,0.850,6.730,68.560,-1.790
63723463174,63723.463174,4.094306,0.770,-0.130,0.830,8.120,71.390,-1.250
63723469455,63723.469455,4.100587,0.710,-0.110,0.800,8.720,71.860,0.030
63723476139,63723.476139,4.107271,0.690,-0.100,0.800,9.420,70.670,0.920
63723482167,63723.482167,4.113299,0.670,-0.110,0.780,10.290,68.820,2.410
63723488110,63723.488110,4.119242,0.660,-0.090,0.780,11.110,66.930,3.010
63723494117,63723.494117,4.125249,0.650,-0.080,0.780,11.920,64.600,3.280
63723500253,63723.500253,4.131385,0.650,-0.080,0.780,11.110,62.560,4.000
63723506150,63723.506150,4.137282,0.650,-0.070,0.780,8.660,61.370,4.990
63723512388,63723.512388,4.143520,0.650,-0.080,0.780,6.290,60.550,6.080
63723518338,63723.518338,4.149470,0.660,-0.080,0.800,4.560,59.850,7.130
63723524873,63723.524873,4.156005,0.660,-0.080,0.810,2.930,58.960,7.660
63723531170,63723.531170,4.162302,0.670,-0.100,0.820,1.480,58.290,8.750
63723537176,63723.537176,4.168308,0.700,-0.090,0.840,-0.690,58.560,9.860
63723544193,63723.544193,4.175325,0.710,-0.100,0.870,-2.030,59.680,10.440
63723551189,63723.551189,4.182321,0.720,-0.130,0.870,-1.800,61.980,11.510
63723559174,63723.559174,4.190306,0.730,-0.130,0.900,-0.580,66.660,11.570
63723565164,63723.565164,4.196296,0.740,-0.130,0.930,1.850,71.370,10.520
63723571282,63723.571282,4.202414,0.740,-0.130,0.940,6.260,77.390,9.010
63723577253,63723.577253,4.208385,0.720,-0.130,0.960,11.950,84.520,6.690
63723583131,63723.583131,4.214263,0.700,-0.130,0.960,18.530,90.840,3.400
63723589155,63723.589155,4.220287,0.670,-0.150,0.920,24.340,93.910,1.500
63723595115,63723.595115,4.226247,0.620,-0.130,0.910,27.310,92.630,0.700
63723601121,63723.601121,4.232253,0.580,-0.120,0.880,27.080,86.870,1.280
